station_id,station_lat,station_lon,station_type,observation_time,forecast_issue_time,forecast_valid_time,lead_time_hours,observed_temperature_c,gfs_temperature_c,station_elevation_m,gfs_reference_elevation_m,elevation_difference_m,observation_qc,forecast_cycle,forecast_hour,gfs_grid_lat,gfs_grid_lon,forecast_source,forecast_file
43014099999,19.863169,75.398206,Synoptic/Airport,2023-10-03T00:00:00,2023-10-01T12:00:00,2023-10-03T00:00:00,36,22.8,21.54,582.47,556.06,26.41,1,12z,36,19.75,75.5,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20231001_12_036_subset.grib2
43063099999,18.5333333,73.85,Synoptic/Airport,2023-10-03T12:00:00,2023-10-01T12:00:00,2023-10-03T12:00:00,48,29.0,24.91,558.0,677.98,-119.98,1,12z,48,18.5,73.75,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20231001_12_048_subset.grib2
43003099999,19.088686,72.867919,Synoptic/Airport,2023-10-03T12:00:00,2023-10-01T12:00:00,2023-10-03T12:00:00,48,29.0,28.01,11.27,0.86,10.41,1,12z,48,19.0,72.75,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20231001_12_048_subset.grib2
42867099999,21.092192,79.047183,Synoptic/Airport,2023-10-03T12:00:00,2023-10-01T12:00:00,2023-10-03T12:00:00,48,32.0,26.11,314.85,308.86,5.99,1,12z,48,21.0,79.0,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20231001_12_048_subset.grib2
43014099999,19.863169,75.398206,Synoptic/Airport,2023-10-03T12:00:00,2023-10-01T12:00:00,2023-10-03T12:00:00,48,29.8,27.01,582.47,556.06,26.41,1,12z,48,19.75,75.5,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20231001_12_048_subset.grib2
43063099999,18.5333333,73.85,Synoptic/Airport,2023-10-02T12:00:00,2023-10-02T00:00:00,2023-10-02T12:00:00,12,26.2,22.99,558.0,677.98,-119.98,1,00z,12,18.5,73.75,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20231002_00_012_subset.grib2
43003099999,19.088686,72.867919,Synoptic/Airport,2023-10-02T12:00:00,2023-10-02T00:00:00,2023-10-02T12:00:00,12,29.0,28.29,11.27,0.86,10.41,1,00z,12,19.0,72.75,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20231002_00_012_subset.grib2
42867099999,21.092192,79.047183,Synoptic/Airport,2023-10-02T12:00:00,2023-10-02T00:00:00,2023-10-02T12:00:00,12,32.0,27.29,314.85,308.86,5.99,1,00z,12,21.0,79.0,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20231002_00_012_subset.grib2
43014099999,19.863169,75.398206,Synoptic/Airport,2023-10-02T12:00:00,2023-10-02T00:00:00,2023-10-02T12:00:00,12,29.4,28.19,582.47,556.06,26.41,1,00z,12,19.75,75.5,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20231002_00_012_subset.grib2
43063099999,18.5333333,73.85,Synoptic/Airport,2023-10-03T00:00:00,2023-10-02T00:00:00,2023-10-03T00:00:00,24,22.2,20.09,558.0,677.98,-119.98,1,00z,24,18.5,73.75,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20231002_00_024_subset.grib2
43003099999,19.088686,72.867919,Synoptic/Airport,2023-10-03T00:00:00,2023-10-02T00:00:00,2023-10-03T00:00:00,24,27.0,26.99,11.27,0.86,10.41,1,00z,24,19.0,72.75,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20231002_00_024_subset.grib2
42867099999,21.092192,79.047183,Synoptic/Airport,2023-10-03T00:00:00,2023-10-02T00:00:00,2023-10-03T00:00:00,24,27.0,22.59,314.85,308.86,5.99,1,00z,24,21.0,79.0,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20231002_00_024_subset.grib2
43014099999,19.863169,75.398206,Synoptic/Airport,2023-10-03T00:00:00,2023-10-02T00:00:00,2023-10-03T00:00:00,24,22.8,21.89,582.47,556.06,26.41,1,00z,24,19.75,75.5,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20231002_00_024_subset.grib2
43063099999,18.5333333,73.85,Synoptic/Airport,2023-10-03T12:00:00,2023-10-02T00:00:00,2023-10-03T12:00:00,36,29.0,24.8,558.0,677.98,-119.98,1,00z,36,18.5,73.75,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20231002_00_036_subset.grib2
43003099999,19.088686,72.867919,Synoptic/Airport,2023-10-03T12:00:00,2023-10-02T00:00:00,2023-10-03T12:00:00,36,29.0,27.7,11.27,0.86,10.41,1,00z,36,19.0,72.75,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20231002_00_036_subset.grib2
42867099999,21.092192,79.047183,Synoptic/Airport,2023-10-03T12:00:00,2023-10-02T00:00:00,2023-10-03T12:00:00,36,32.0,24.8,314.85,308.86,5.99,1,00z,36,21.0,79.0,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20231002_00_036_subset.grib2
43014099999,19.863169,75.398206,Synoptic/Airport,2023-10-03T12:00:00,2023-10-02T00:00:00,2023-10-03T12:00:00,36,29.8,27.8,582.47,556.06,26.41,1,00z,36,19.75,75.5,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20231002_00_036_subset.grib2
43063099999,18.5333333,73.85,Synoptic/Airport,2023-10-04T00:00:00,2023-10-02T00:00:00,2023-10-04T00:00:00,48,22.4,18.85,558.0,677.98,-119.98,1,00z,48,18.5,73.75,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20231002_00_048_subset.grib2
43003099999,19.088686,72.867919,Synoptic/Airport,2023-10-04T00:00:00,2023-10-02T00:00:00,2023-10-04T00:00:00,48,28.0,26.55,11.27,0.86,10.41,1,00z,48,19.0,72.75,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20231002_00_048_subset.grib2
42867099999,21.092192,79.047183,Synoptic/Airport,2023-10-04T00:00:00,2023-10-02T00:00:00,2023-10-04T00:00:00,48,22.0,21.25,314.85,308.86,5.99,1,00z,48,21.0,79.0,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20231002_00_048_subset.grib2
43014099999,19.863169,75.398206,Synoptic/Airport,2023-10-04T00:00:00,2023-10-02T00:00:00,2023-10-04T00:00:00,48,21.8,21.65,582.47,556.06,26.41,1,00z,48,19.75,75.5,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20231002_00_048_subset.grib2
43063099999,18.5333333,73.85,Synoptic/Airport,2023-10-03T00:00:00,2023-10-02T12:00:00,2023-10-03T00:00:00,12,22.2,20.03,558.0,677.98,-119.98,1,12z,12,18.5,73.75,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20231002_12_012_subset.grib2
43003099999,19.088686,72.867919,Synoptic/Airport,2023-10-03T00:00:00,2023-10-02T12:00:00,2023-10-03T00:00:00,12,27.0,27.03,11.27,0.86,10.41,1,12z,12,19.0,72.75,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20231002_12_012_subset.grib2
42867099999,21.092192,79.047183,Synoptic/Airport,2023-10-03T00:00:00,2023-10-02T12:00:00,2023-10-03T00:00:00,12,27.0,23.23,314.85,308.86,5.99,1,12z,12,21.0,79.0,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20231002_12_012_subset.grib2
43014099999,19.863169,75.398206,Synoptic/Airport,2023-10-03T00:00:00,2023-10-02T12:00:00,2023-10-03T00:00:00,12,22.8,22.53,582.47,556.06,26.41,1,12z,12,19.75,75.5,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20231002_12_012_subset.grib2
43063099999,18.5333333,73.85,Synoptic/Airport,2023-10-03T12:00:00,2023-10-02T12:00:00,2023-10-03T12:00:00,24,29.0,25.3,558.0,677.98,-119.98,1,12z,24,18.5,73.75,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20231002_12_024_subset.grib2
43003099999,19.088686,72.867919,Synoptic/Airport,2023-10-03T12:00:00,2023-10-02T12:00:00,2023-10-03T12:00:00,24,29.0,27.9,11.27,0.86,10.41,1,12z,24,19.0,72.75,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20231002_12_024_subset.grib2
42867099999,21.092192,79.047183,Synoptic/Airport,2023-10-03T12:00:00,2023-10-02T12:00:00,2023-10-03T12:00:00,24,32.0,26.8,314.85,308.86,5.99,1,12z,24,21.0,79.0,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20231002_12_024_subset.grib2
43014099999,19.863169,75.398206,Synoptic/Airport,2023-10-03T12:00:00,2023-10-02T12:00:00,2023-10-03T12:00:00,24,29.8,27.9,582.47,556.06,26.41,1,12z,24,19.75,75.5,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20231002_12_024_subset.grib2
43063099999,18.5333333,73.85,Synoptic/Airport,2023-10-04T00:00:00,2023-10-02T12:00:00,2023-10-04T00:00:00,36,22.4,19.91,558.0,677.98,-119.98,1,12z,36,18.5,73.75,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20231002_12_036_subset.grib2
43003099999,19.088686,72.867919,Synoptic/Airport,2023-10-04T00:00:00,2023-10-02T12:00:00,2023-10-04T00:00:00,36,28.0,27.01,11.27,0.86,10.41,1,12z,36,19.0,72.75,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20231002_12_036_subset.grib2
42867099999,21.092192,79.047183,Synoptic/Airport,2023-10-04T00:00:00,2023-10-02T12:00:00,2023-10-04T00:00:00,36,22.0,21.11,314.85,308.86,5.99,1,12z,36,21.0,79.0,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20231002_12_036_subset.grib2
43014099999,19.863169,75.398206,Synoptic/Airport,2023-10-04T00:00:00,2023-10-02T12:00:00,2023-10-04T00:00:00,36,21.8,21.71,582.47,556.06,26.41,1,12z,36,19.75,75.5,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20231002_12_036_subset.grib2
43063099999,18.5333333,73.85,Synoptic/Airport,2023-10-04T12:00:00,2023-10-02T12:00:00,2023-10-04T12:00:00,48,29.6,24.14,558.0,677.98,-119.98,1,12z,48,18.5,73.75,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20231002_12_048_subset.grib2
43003099999,19.088686,72.867919,Synoptic/Airport,2023-10-04T12:00:00,2023-10-02T12:00:00,2023-10-04T12:00:00,48,30.0,27.74,11.27,0.86,10.41,1,12z,48,19.0,72.75,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20231002_12_048_subset.grib2
42867099999,21.092192,79.047183,Synoptic/Airport,2023-10-04T12:00:00,2023-10-02T12:00:00,2023-10-04T12:00:00,48,31.0,26.04,314.85,308.86,5.99,1,12z,48,21.0,79.0,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20231002_12_048_subset.grib2
43014099999,19.863169,75.398206,Synoptic/Airport,2023-10-04T12:00:00,2023-10-02T12:00:00,2023-10-04T12:00:00,48,30.2,27.94,582.47,556.06,26.41,1,12z,48,19.75,75.5,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20231002_12_048_subset.grib2
43063099999,18.5333333,73.85,Synoptic/Airport,2023-10-03T12:00:00,2023-10-03T00:00:00,2023-10-03T12:00:00,12,29.0,25.55,558.0,677.98,-119.98,1,00z,12,18.5,73.75,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20231003_00_012_subset.grib2
43003099999,19.088686,72.867919,Synoptic/Airport,2023-10-03T12:00:00,2023-10-03T00:00:00,2023-10-03T12:00:00,12,29.0,27.45,11.27,0.86,10.41,1,00z,12,19.0,72.75,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20231003_00_012_subset.grib2
42867099999,21.092192,79.047183,Synoptic/Airport,2023-10-03T12:00:00,2023-10-03T00:00:00,2023-10-03T12:00:00,12,32.0,26.95,314.85,308.86,5.99,1,00z,12,21.0,79.0,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20231003_00_012_subset.grib2
43014099999,19.863169,75.398206,Synoptic/Airport,2023-10-03T12:00:00,2023-10-03T00:00:00,2023-10-03T12:00:00,12,29.8,28.05,582.47,556.06,26.41,1,00z,12,19.75,75.5,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20231003_00_012_subset.grib2
43063099999,18.5333333,73.85,Synoptic/Airport,2023-10-04T00:00:00,2023-10-03T00:00:00,2023-10-04T00:00:00,24,22.4,21.73,558.0,677.98,-119.98,1,00z,24,18.5,73.75,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20231003_00_024_subset.grib2
43003099999,19.088686,72.867919,Synoptic/Airport,2023-10-04T00:00:00,2023-10-03T00:00:00,2023-10-04T00:00:00,24,28.0,26.73,11.27,0.86,10.41,1,00z,24,19.0,72.75,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20231003_00_024_subset.grib2
42867099999,21.092192,79.047183,Synoptic/Airport,2023-10-04T00:00:00,2023-10-03T00:00:00,2023-10-04T00:00:00,24,22.0,21.43,314.85,308.86,5.99,1,00z,24,21.0,79.0,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20231003_00_024_subset.grib2
43014099999,19.863169,75.398206,Synoptic/Airport,2023-10-04T00:00:00,2023-10-03T00:00:00,2023-10-04T00:00:00,24,21.8,21.63,582.47,556.06,26.41,1,00z,24,19.75,75.5,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20231003_00_024_subset.grib2
43063099999,18.5333333,73.85,Synoptic/Airport,2023-10-04T12:00:00,2023-10-03T00:00:00,2023-10-04T12:00:00,36,29.6,24.26,558.0,677.98,-119.98,1,00z,36,18.5,73.75,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20231003_00_036_subset.grib2
43003099999,19.088686,72.867919,Synoptic/Airport,2023-10-04T12:00:00,2023-10-03T00:00:00,2023-10-04T12:00:00,36,30.0,27.76,11.27,0.86,10.41,1,00z,36,19.0,72.75,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20231003_00_036_subset.grib2
42867099999,21.092192,79.047183,Synoptic/Airport,2023-10-04T12:00:00,2023-10-03T00:00:00,2023-10-04T12:00:00,36,31.0,26.66,314.85,308.86,5.99,1,00z,36,21.0,79.0,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20231003_00_036_subset.grib2
43014099999,19.863169,75.398206,Synoptic/Airport,2023-10-04T12:00:00,2023-10-03T00:00:00,2023-10-04T12:00:00,36,30.2,27.86,582.47,556.06,26.41,1,00z,36,19.75,75.5,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20231003_00_036_subset.grib2
43063099999,18.5333333,73.85,Synoptic/Airport,2023-10-05T00:00:00,2023-10-03T00:00:00,2023-10-05T00:00:00,48,20.6,19.75,558.0,677.98,-119.98,1,00z,48,18.5,73.75,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20231003_00_048_subset.grib2
43003099999,19.088686,72.867919,Synoptic/Airport,2023-10-05T00:00:00,2023-10-03T00:00:00,2023-10-05T00:00:00,48,27.0,26.65,11.27,0.86,10.41,1,00z,48,19.0,72.75,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20231003_00_048_subset.grib2
42867099999,21.092192,79.047183,Synoptic/Airport,2023-10-05T00:00:00,2023-10-03T00:00:00,2023-10-05T00:00:00,48,22.0,20.75,314.85,308.86,5.99,1,00z,48,21.0,79.0,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20231003_00_048_subset.grib2
43014099999,19.863169,75.398206,Synoptic/Airport,2023-10-05T00:00:00,2023-10-03T00:00:00,2023-10-05T00:00:00,48,21.4,21.25,582.47,556.06,26.41,1,00z,48,19.75,75.5,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20231003_00_048_subset.grib2
43063099999,18.5333333,73.85,Synoptic/Airport,2023-10-04T00:00:00,2023-10-03T12:00:00,2023-10-04T00:00:00,12,22.4,21.21,558.0,677.98,-119.98,1,12z,12,18.5,73.75,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20231003_12_012_subset.grib2
43003099999,19.088686,72.867919,Synoptic/Airport,2023-10-04T00:00:00,2023-10-03T12:00:00,2023-10-04T00:00:00,12,28.0,26.91,11.27,0.86,10.41,1,12z,12,19.0,72.75,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20231003_12_012_subset.grib2
42867099999,21.092192,79.047183,Synoptic/Airport,2023-10-04T00:00:00,2023-10-03T12:00:00,2023-10-04T00:00:00,12,22.0,21.51,314.85,308.86,5.99,1,12z,12,21.0,79.0,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20231003_12_012_subset.grib2
43014099999,19.863169,75.398206,Synoptic/Airport,2023-10-04T00:00:00,2023-10-03T12:00:00,2023-10-04T00:00:00,12,21.8,22.31,582.47,556.06,26.41,1,12z,12,19.75,75.5,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20231003_12_012_subset.grib2
43063099999,18.5333333,73.85,Synoptic/Airport,2023-10-04T12:00:00,2023-10-03T12:00:00,2023-10-04T12:00:00,24,29.6,24.76,558.0,677.98,-119.98,1,12z,24,18.5,73.75,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20231003_12_024_subset.grib2
43003099999,19.088686,72.867919,Synoptic/Airport,2023-10-04T12:00:00,2023-10-03T12:00:00,2023-10-04T12:00:00,24,30.0,27.76,11.27,0.86,10.41,1,12z,24,19.0,72.75,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20231003_12_024_subset.grib2
42867099999,21.092192,79.047183,Synoptic/Airport,2023-10-04T12:00:00,2023-10-03T12:00:00,2023-10-04T12:00:00,24,31.0,26.76,314.85,308.86,5.99,1,12z,24,21.0,79.0,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20231003_12_024_subset.grib2
43014099999,19.863169,75.398206,Synoptic/Airport,2023-10-04T12:00:00,2023-10-03T12:00:00,2023-10-04T12:00:00,24,30.2,27.96,582.47,556.06,26.41,1,12z,24,19.75,75.5,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20231003_12_024_subset.grib2
43063099999,18.5333333,73.85,Synoptic/Airport,2023-10-05T00:00:00,2023-10-03T12:00:00,2023-10-05T00:00:00,36,20.6,19.65,558.0,677.98,-119.98,1,12z,36,18.5,73.75,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20231003_12_036_subset.grib2
43003099999,19.088686,72.867919,Synoptic/Airport,2023-10-05T00:00:00,2023-10-03T12:00:00,2023-10-05T00:00:00,36,27.0,26.65,11.27,0.86,10.41,1,12z,36,19.0,72.75,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20231003_12_036_subset.grib2
42867099999,21.092192,79.047183,Synoptic/Airport,2023-10-05T00:00:00,2023-10-03T12:00:00,2023-10-05T00:00:00,36,22.0,21.05,314.85,308.86,5.99,1,12z,36,21.0,79.0,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20231003_12_036_subset.grib2
43014099999,19.863169,75.398206,Synoptic/Airport,2023-10-05T00:00:00,2023-10-03T12:00:00,2023-10-05T00:00:00,36,21.4,21.55,582.47,556.06,26.41,1,12z,36,19.75,75.5,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20231003_12_036_subset.grib2
43063099999,18.5333333,73.85,Synoptic/Airport,2023-10-05T12:00:00,2023-10-03T12:00:00,2023-10-05T12:00:00,48,29.7,24.55,558.0,677.98,-119.98,1,12z,48,18.5,73.75,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20231003_12_048_subset.grib2
43003099999,19.088686,72.867919,Synoptic/Airport,2023-10-05T12:00:00,2023-10-03T12:00:00,2023-10-05T12:00:00,48,30.0,27.55,11.27,0.86,10.41,1,12z,48,19.0,72.75,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20231003_12_048_subset.grib2
42867099999,21.092192,79.047183,Synoptic/Airport,2023-10-05T12:00:00,2023-10-03T12:00:00,2023-10-05T12:00:00,48,32.0,26.05,314.85,308.86,5.99,1,12z,48,21.0,79.0,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20231003_12_048_subset.grib2
43014099999,19.863169,75.398206,Synoptic/Airport,2023-10-05T12:00:00,2023-10-03T12:00:00,2023-10-05T12:00:00,48,30.4,28.25,582.47,556.06,26.41,1,12z,48,19.75,75.5,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20231003_12_048_subset.grib2
43063099999,18.5333333,73.85,Synoptic/Airport,2023-10-04T12:00:00,2023-10-04T00:00:00,2023-10-04T12:00:00,12,29.6,25.5,558.0,677.98,-119.98,1,00z,12,18.5,73.75,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20231004_00_012_subset.grib2
43003099999,19.088686,72.867919,Synoptic/Airport,2023-10-04T12:00:00,2023-10-04T00:00:00,2023-10-04T12:00:00,12,30.0,27.8,11.27,0.86,10.41,1,00z,12,19.0,72.75,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20231004_00_012_subset.grib2
42867099999,21.092192,79.047183,Synoptic/Airport,2023-10-04T12:00:00,2023-10-04T00:00:00,2023-10-04T12:00:00,12,31.0,27.0,314.85,308.86,5.99,1,00z,12,21.0,79.0,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20231004_00_012_subset.grib2
43014099999,19.863169,75.398206,Synoptic/Airport,2023-10-04T12:00:00,2023-10-04T00:00:00,2023-10-04T12:00:00,12,30.2,28.0,582.47,556.06,26.41,1,00z,12,19.75,75.5,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20231004_00_012_subset.grib2
43063099999,18.5333333,73.85,Synoptic/Airport,2023-10-05T00:00:00,2023-10-04T00:00:00,2023-10-05T00:00:00,24,20.6,20.45,558.0,677.98,-119.98,1,00z,24,18.5,73.75,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20231004_00_024_subset.grib2
43003099999,19.088686,72.867919,Synoptic/Airport,2023-10-05T00:00:00,2023-10-04T00:00:00,2023-10-05T00:00:00,24,27.0,26.85,11.27,0.86,10.41,1,00z,24,19.0,72.75,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20231004_00_024_subset.grib2
42867099999,21.092192,79.047183,Synoptic/Airport,2023-10-05T00:00:00,2023-10-04T00:00:00,2023-10-05T00:00:00,24,22.0,20.85,314.85,308.86,5.99,1,00z,24,21.0,79.0,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20231004_00_024_subset.grib2
43014099999,19.863169,75.398206,Synoptic/Airport,2023-10-05T00:00:00,2023-10-04T00:00:00,2023-10-05T00:00:00,24,21.4,21.55,582.47,556.06,26.41,1,00z,24,19.75,75.5,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20231004_00_024_subset.grib2
43063099999,18.5333333,73.85,Synoptic/Airport,2023-10-05T12:00:00,2023-10-04T00:00:00,2023-10-05T12:00:00,36,29.7,24.76,558.0,677.98,-119.98,1,00z,36,18.5,73.75,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20231004_00_036_subset.grib2
43003099999,19.088686,72.867919,Synoptic/Airport,2023-10-05T12:00:00,2023-10-04T00:00:00,2023-10-05T12:00:00,36,30.0,27.76,11.27,0.86,10.41,1,00z,36,19.0,72.75,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20231004_00_036_subset.grib2
42867099999,21.092192,79.047183,Synoptic/Airport,2023-10-05T12:00:00,2023-10-04T00:00:00,2023-10-05T12:00:00,36,32.0,26.66,314.85,308.86,5.99,1,00z,36,21.0,79.0,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20231004_00_036_subset.grib2
43014099999,19.863169,75.398206,Synoptic/Airport,2023-10-05T12:00:00,2023-10-04T00:00:00,2023-10-05T12:00:00,36,30.4,28.16,582.47,556.06,26.41,1,00z,36,19.75,75.5,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20231004_00_036_subset.grib2
43063099999,18.5333333,73.85,Synoptic/Airport,2023-10-06T00:00:00,2023-10-04T00:00:00,2023-10-06T00:00:00,48,19.4,18.46,558.0,677.98,-119.98,1,00z,48,18.5,73.75,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20231004_00_048_subset.grib2
43003099999,19.088686,72.867919,Synoptic/Airport,2023-10-06T00:00:00,2023-10-04T00:00:00,2023-10-06T00:00:00,48,27.0,26.36,11.27,0.86,10.41,1,00z,48,19.0,72.75,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20231004_00_048_subset.grib2
42867099999,21.092192,79.047183,Synoptic/Airport,2023-10-06T00:00:00,2023-10-04T00:00:00,2023-10-06T00:00:00,48,22.0,20.36,314.85,308.86,5.99,1,00z,48,21.0,79.0,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20231004_00_048_subset.grib2
43014099999,19.863169,75.398206,Synoptic/Airport,2023-10-06T00:00:00,2023-10-04T00:00:00,2023-10-06T00:00:00,48,20.6,21.06,582.47,556.06,26.41,1,00z,48,19.75,75.5,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20231004_00_048_subset.grib2
43063099999,18.5333333,73.85,Synoptic/Airport,2023-10-05T00:00:00,2023-10-04T12:00:00,2023-10-05T00:00:00,12,20.6,20.75,558.0,677.98,-119.98,1,12z,12,18.5,73.75,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20231004_12_012_subset.grib2
43003099999,19.088686,72.867919,Synoptic/Airport,2023-10-05T00:00:00,2023-10-04T12:00:00,2023-10-05T00:00:00,12,27.0,26.65,11.27,0.86,10.41,1,12z,12,19.0,72.75,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20231004_12_012_subset.grib2
42867099999,21.092192,79.047183,Synoptic/Airport,2023-10-05T00:00:00,2023-10-04T12:00:00,2023-10-05T00:00:00,12,22.0,21.95,314.85,308.86,5.99,1,12z,12,21.0,79.0,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20231004_12_012_subset.grib2
43014099999,19.863169,75.398206,Synoptic/Airport,2023-10-05T00:00:00,2023-10-04T12:00:00,2023-10-05T00:00:00,12,21.4,22.15,582.47,556.06,26.41,1,12z,12,19.75,75.5,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20231004_12_012_subset.grib2
43063099999,18.5333333,73.85,Synoptic/Airport,2023-10-05T12:00:00,2023-10-04T12:00:00,2023-10-05T12:00:00,24,29.7,24.94,558.0,677.98,-119.98,1,12z,24,18.5,73.75,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20231004_12_024_subset.grib2
43003099999,19.088686,72.867919,Synoptic/Airport,2023-10-05T12:00:00,2023-10-04T12:00:00,2023-10-05T12:00:00,24,30.0,27.64,11.27,0.86,10.41,1,12z,24,19.0,72.75,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20231004_12_024_subset.grib2
42867099999,21.092192,79.047183,Synoptic/Airport,2023-10-05T12:00:00,2023-10-04T12:00:00,2023-10-05T12:00:00,24,32.0,26.84,314.85,308.86,5.99,1,12z,24,21.0,79.0,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20231004_12_024_subset.grib2
43014099999,19.863169,75.398206,Synoptic/Airport,2023-10-05T12:00:00,2023-10-04T12:00:00,2023-10-05T12:00:00,24,30.4,28.14,582.47,556.06,26.41,1,12z,24,19.75,75.5,NOAA NCEI GFS Archive,experiments/phase6/data/raw/gfs_20231004_12_024_subset.grib2
